,,,,"Перечень объектов, подлежащих мониторингу в 2 квартале 2026 года",,,,,,,,,,,,,,,,,,,,,,
№№,Ссылка на дашборд,УИН,Код ДС,Наименование объекта,Статус,ГРБС,Заказчик,Генподрядчик,"Плановый ввод
 по директивному графику (по дашборду)",%,категория,График  ВВЕ 26-30,Строймониторинг (план),Строймониторинг (факт),Стройконтроль (план),Стройконтроль (факт),Мониторинг объектов метрополитена (план),Мониторинг объектов метрополитена (факт),Мониторинг уникальных объектов (план),Мониторинг уникальных объектов (факт),Лабораторные исследования (план),Лабораторные исследования (факт),Мониторинг СУИД (план),Мониторинг СУИД (факт),Мониторинг КСГ (план),Мониторинг КСГ (факт) 
225,https://dashboard-stroi.mos.ru/dashboard/374,TT0000-99-8299-001,022-0387,"Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых домов по адресу: г. Москва, Авиамоторная улица, дом 21, дом 23) по адресу: г. Москва, внутригородское муниципальное образование Лефортово, улица Авиамоторная, земельный участок 21/23 (ул. Авиамоторная, вл. 21, 23) (Юго-Восточный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""СЗ РеновАСТ""",30.9.2026,2,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
226,https://dashboard-stroi.mos.ru/dashboard/378,TT0000-10-0792-001,023-0236,"Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны – «укрытие» (ЗСГО), с инженерными сетями и благоустройством территории» (со сносом жилых зданий по адресу: ул. Пржевальского, д.14/16, ул. Пржевальского, д.12, ул. Пржевальского, д.10А) по адресу: г. Москва, внутригородское муниципальное образование Очаково-Матвеевское, улица Пржевальского, земельный участок 12 (Западный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""СТРОЙПРОЕКТ""",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
227,https://dashboard-stroi.mos.ru/dashboard/379,HH7294-10-0001-001,022-0441,"""Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны ""укрытие"" (ЗСГО) и размещением на кровле электросирены региональной системы оповещения, с инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: ул. Новочеремушкинская, д. 39, к. 1; ул. Новочеремушкинская, д. 39, к. 2; ул. Новочеремушкиская, д. 41, к. 1; ул. Новочеремушкинская, д. 41, к. 2; ул. Кржижановского, д. 32; ул. Кржижановского, д. 34)"" поадресу: квартал 9 района Академический, зона № 2.1 (Юго-Западный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""РЕГИОНЖИЛСТРОЙ""",30.11.2026,26,21-40,отсутствует,V,,V,,,,,,V,,V,,V,31.03.2026
228,https://dashboard-stroi.mos.ru/dashboard/382,TT0000-10-0816-001,023-0125,"Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны – «укрытие» (ЗСГО) с инженерными сетями и благоустройством территории (со сносом жилого здания по адресу: ул. Изумрудная, д. 12) по адресу: г. Москва, внутригородское муниципальное образование Лосиноостровское, Изумрудная улица, земельный участок 12А (Северо-Восточный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МОСРЕНСТРОЙ-6""",30.8.2026,4,0-5,отсутствует,V,,,,,,,,V,"03.04.2026
Бетон",V,,V,31.03.2026
229,https://dashboard-stroi.mos.ru/dashboard/384,HG5796-10-0003-001,024-0761,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилого дома по адресу: Коптевская улица, дом 36)» по адресу: г. Москва, внутригородское муниципальное образование Коптево, улица Коптевская, земельный участок 36 (Коптевская ул., вл. 36) (Северный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ДАРС-РЕНОВАЦИЯ""",31.12.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,31.03.2026
230,https://dashboard-stroi.mos.ru/dashboard/386,HG6183-10-0001-001,024-0764,"«Жилой дом с инженерными сетями и благоустройством территории» по адресу: г. Москва, внутригородское муниципальное образование Западное Дегунино, улица Пяловская, земельный участок 5А (Пяловская ул., вл. 5А) (Северный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ДАРС-РЕНОВАЦИЯ""",31.10.2026,1,0-5,отсутствует,V,,,,,,,,,,V,,V,06.04.2026
231,https://dashboard-stroi.mos.ru/dashboard/387,TT0000-99-7804-001,020-0085,"""Жилой дом с приспособлением подземной автостоянки под укрытие - 500 мест для обеспечения защиты населения в период чрезвычайных ситуаций (ЗСГО), с инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: ул. Камова, д.1; ул. Камова, д.5; ул. Камова, д.3; ул. Камова, д.5а; ул. Камова, д. 7) по адресу: г. Москва, внутригородское муниципальное образование Косино-Ухтомский, ул. Камова, земельный участок 1 (Восточный административный округ)""",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МАГИСТРАЛЬ""",30.09.2026,3,0-5,отсутствует,V,,,,,,,,V,,V,,V,03.04.2026
232,https://dashboard-stroi.mos.ru/dashboard/400,HH5100-10-0003-001,024-0762,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых домов по адресам: Нарвская улица, дом 1; Нарвская улица, дом 3)» по адресу: г. Москва, внутригородское муниципальное образование Войковское, улица Нарвская, земельный участок 1 (Нарвская ул., вл. 1-3) (Северный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ДАРС-РЕНОВАЦИЯ""",31.8.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,06.04.2026
233,https://dashboard-stroi.mos.ru/dashboard/404,TT0000-99-7764-001,021-0767,"Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны – «укрытие» (ЗСГО), с инженерными сетями и благоустройством территории (со сносом многоквартирных жилых домов по адресам: Варшавское шоссе, д. 88; Артековская ул., д.7 к.5; д.7 к.6) по адресу: г. Москва, внутригородское муниципальное образование Нагорное, улица Артековская, земельный участок 7/6 (зона 2.4) (Южный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ДАРС-РЕНОВАЦИЯ""",30.11.2026,12,6-20,отсутствует,V,,,,,,,,V,,V,,V,06.04.2026
234,https://dashboard-stroi.mos.ru/dashboard/405,GG5213-10-0001-001,021-0138,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: ул. Заводская, д.2; ул. Заводская, д.4; ул. Заводская, д.6, ул. Заводская, д.4А) по адресу: г. Москва, внутригородское муниципальное образование Крюково, улица Заводская, земельный участок 2 (Зеленоградский административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""АЛЬТСТРОЙ""",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,06.04.2026
235,https://dashboard-stroi.mos.ru/dashboard/411,IG0576-10-0003-001,023-0123,"Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны _ «укрытие» (ЗСГО) с инженерными сетями и благоустройством территории (со сносом жилого здания по адресу: ул. Изумрудная, 28, к. 2) по адресу: r. Москва, внутригородское муниципальное образование Лосиноостровское, Изумрудная улица, земельный участок 28А (Зона 3.3) (Северо-Восточный административный округ)»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МОСРЕНСТРОЙ-6""",30.10.2026,2,0-5,отсутствует,V,,,,,,,,,,V,,V,06.04.2026
236,https://dashboard-stroi.mos.ru/dashboard/414,IH1445-10-0001-001,022-0385,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилого дома по адресу: ул. Авиамоторная, д. 27) по адресу: г. Москва, внутригородское муниципальное образование Лефортово, улица Авиамоторная, земельный участок 27 (ул. Авиамоторная, вл. 27) (Юго-Восточный административный округ)»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""АСГ ТЕХНО СТРОЙ""",29.7.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,06.04.2026
237,https://dashboard-stroi.mos.ru/dashboard/418,TT0000-10-0808-001,023-0227,"""Жилой дом с инженерными сетями и благоустройством территории"" по адресу: г. Москва, внутригородское муниципальное образование Богородское, Бойцовая улица, земельный участок 13/1 (Бойцовая ул., вл. 13, стр. 1) (Восточный административный округ)""",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""СЗ БОГОРОДСКАЯ""",30.10.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,06.04.2026
238,https://dashboard-stroi.mos.ru/dashboard/428,IG0374-10-0001-001,022-0457,"«Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны – «укрытие» (ЗСГО) с инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: ул. Лётчика Бабушкина, дом 41, к.1, дом 43) по адресу: Российская Федерация, город Москва, внутригородская территория муниципальный округ Бабушкинский, улица Лётчика Бабушкина, земельный участок 41А (Северо-Восточный административный округ)»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""КОНЦЕРН МОНАРХ""",30.10.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,07.04.2026
239,https://dashboard-stroi.mos.ru/dashboard/429,HG9884-10-0001-001,023-0129,"«Жилой дом с приспособлением подземной автостоянки под защитное сооружение гражданской обороны – «укрытие» (ЗСГО) с инженерными сетями и благоустройством территории (со сносом жилого здания по адресу: г. Москва, район Бабушкинский, улица Радужная, д.17) по адресу: г. Москва, внутригородское муниципальное образование Бабушкинское, Радужная улица, земельный участок 17 (Северо-Восточный административный округ)»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""КОНЦЕРН МОНАРХ""",30.10.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,07.04.2026
240,https://dashboard-stroi.mos.ru/dashboard/431,IH2856-10-0001-001,024-0174,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом жилого здания по адресу: ул. Плющева, д.17, к.3)» по адресу: г. Москва, внутригородское муниципальное образование Перово, улица Плющева, земельный участок 17/3 (Восточный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МЕГАПАРК""",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,07.04.2026
241,https://dashboard-stroi.mos.ru/dashboard/433,IG0775-10-0001-001,023-0126,"Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: ул. Минусинская, д. 10, ул. Минусинская, д. 12, ул. Минусинская, д. 14)» по адресу: г. Москва, внутригородское муниципальное образование Лосиноостровское, Минусинская улица, земельный участок 14А (ул. Минусинская, вл. 12-14) (Северо-Восточный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МОСРЕНСТРОЙ-6""",30.10.2026,4,0-5,отсутствует,V,,,,,,,,V,,V,,V,07.04.2026
242,https://dashboard-stroi.mos.ru/dashboard/435,TT0000-99-7964-002,021-0531,"""Жилой дом с инженерными сетями и благоустройством территории"" по адресу: г. Москва, внутригородское муниципальное образование Даниловское, улица Дербеневская, земельный участок 22/1 (Южный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""СР ДЕВЕЛОПМЕНТ""",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,07.04.2026
243,https://dashboard-stroi.mos.ru/dashboard/437,TT0000-10-0797-001,023-0226,"«Жилой дом с инженерными сетями и благоустройством территории (со сносом многоквартирных жилых домов по адресам: ул. Годовикова, д12, к.1; д12, к2) по адресу: г. Москва, внутригородское муниципальное образование Останкинское, ул. Годовикова, земельный участок 12 (Годовикова ул., вл.12, корп. 1,2), Северо-Восточный административный округ»",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ПСК СТРОЙМОНОЛИТ""",31.8.2026,3,0-5,отсутствует,V,,,,,,,,V,,V,,V,07.04.2026
244,https://dashboard-stroi.mos.ru/dashboard/447,II0124-10-0001-001,023-1128,"""Жилой дом с инженерными сетями и благоустройством территории (со сносом нежилого здания по адресу: улица Каспийская, дом 24, корпус 4)"" по адресу: г. Москва, внутригородское муниципальное образование Царицыно, улица Каспийская, земельный участок 24/4/1 (Каспийская ул., вл. 24, корп. 4) (Южный административный округ)""",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","АО ""ГК ЕКС""",30.11.2026,1,0-5,отсутствует,V,,,,,,,,,,V,,V,06.04.2026
245,https://dashboard-stroi.mos.ru/dashboard/448,TT0000-99-7973-002,023-1035,"Жилой дом с инженерными сетями и благоустройством территории (со сносом жилых зданий по адресам: ул. Криворожская, д.1, ул. Криворожская, д.3, ул. Криворожская, д.5) по адресу: г. Москва, внутригородское муниципальное образование Нагорное, улица Криворожская, земельный участок 1/3/5 (участок 5.1)(Южный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""ДАРС-РЕНОВАЦИЯ""",30.11.2026,1,0-5,отсутствует,V,,,,,,,,,,V,,V,06.04.2026
246,https://dashboard-stroi.mos.ru/dashboard/449,IH3220-99-0001-001,020-0062,"Жилые дома с приспособлением подземной автостоянки под защитное сооружение гражданской обороны - ""укрытие"" (ЗСГО), с инженерными сетями и благоустройством территории (со сносом жилых домов по адресам: 3-я Прядильная ул., д. 13, к. 1; д. 13, к. 2; д. 13, к. 3; д. 11; ул. Никитинская, д. 8, к. 1; д. 8, к. 2) по адресу: г. Москва, внутригородское муниципальное образование Измайлово, 3-я Прядильная ул., земельный участок 13 (3-я Прядильная ул., вл. 13), Восточный административный округ",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МЕГАПАРК""",30.12.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,06.04.2026
247,https://dashboard-stroi.mos.ru/dashboard/451,HI9012-10-0002-001,024-0233,"""Жилой дом с инженерными сетями и благоустройством территории"" по адресу: г. Москва, внутригородское муниципальное образование Москворечье-Сабурово, переулок 2-й Котляковский, земельный участок 5 (2-й Котляковский переулок, з/у 5/1, 6А) (Южный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","АО ""ГК ЕКС""",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,06.04.2026
248,https://dashboard-stroi.mos.ru/dashboard/452,IH2241-10-0001-001,021-0058,"«Жилой дом с подземной автостоянкой, инженерными сетями и благоустройством территории (со сносом жилого здания, по адресу: 5-я ул. Соколиной Горы, д.20, к.1)», по адресу: г. Москва, внутригородское муниципальное образование Соколиная Гора, 5-я улица Соколиной Горы, земельный участок 20/1 (зона 7.1) (Восточный административный округ)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""МОСРЕНСТРОЙ-1""",30.11.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,06.04.2026
249,https://dashboard-stroi.mos.ru/dashboard/466,IH1406-10-0001-001,022-0476,"Жилой дом с подземной автостоянкой с приспособлением под защитное сооружение гражданской обороны – «укрытие» (ЗСГО) вместимостью 1300 мест, со встроенно-пристроенными нежилыми этажами, инженерными сетями, благоустройством территории (со сносом жилого здания по адресу: ул. Ивантеевская, д.1к3) по адресу: г. Москва, внутригородское муниципальное образование Богородское, улица Ивантеевская, земельный участок 1/3 (зона 2.1)",в строительстве,ДГП,"ФОНД ""РЕНОВАЦИИ""","ООО ""УЭЗ-СТРОЙ""",30.10.2026,0,0-5,отсутствует,V,,,,,,,,,,V,,V,06.04.2026
250,https://dashboard-stroi.mos.ru/dashboard/486,HI0210-08-0003-001,017-0339,"Школа на 550 мест, р-н Ново-Переделкино, мкр. 14, к. 20",в строительстве,ДГС,"""КП УГС""","ООО ""МОНТЕРРАСТРОЙ""",30.04.2026,99,81-100,Апрель 2026,V,,,,,,,,,,V,,V,09.04.2026
251,https://dashboard-stroi.mos.ru/dashboard/497,TT0000-99-3082-001,019-0429,"Учебный корпус на 550 мест с дошкольным отделением на 225 мест, р-н Косино-Ухтомский, ул. Салтыковская",в строительстве,ДГС,"АНО ""РСИ""","ООО ""АЛЬФА-ГРУПП ДЕВЕЛОПМЕНТ""",30.3.2026,93,81-100,Март 2026,V,,V,,,,,,,,V,,V,09.04.2026
252,https://dashboard-stroi.mos.ru/dashboard/498,TT0000-99-0941-001,019-0430,"Школа на 1150 мест, р-н Лефортово, ул. Золоторожский Вал, влд. 11 (проектирование и завершение строительства)",в строительстве,ДГС,"АНО ""РСИ""","ООО ""ГК СУ-555""",30.12.2026,46,41-60,Декабрь 2026,V,,V,,,,,,V,,V,,V,09.04.2026
253,https://dashboard-stroi.mos.ru/dashboard/506,TT0000-99-6716-001,020-0151,"ДОУ на 320 мест, р-н Бирюлево Восточное, 
 ул. 6-я Радиальная, влд. 7(проектирование и завершение строительства)",в строительстве,ДГС,"АНО ""РСИ""","ООО ""ГП-МФС""",31.08.2026,42,41-60,Август 2026,V,,V,,,,,,,,V,,V,09.04.2026
254,https://dashboard-stroi.mos.ru/dashboard/508,TT0000-99-3286-001,020-0156,"Школа на 825 мест, р-н Бирюлево Восточное, ул. 6-я Радиальная, влд. 7, участок 20",в строительстве,ДГС,"АНО ""РСИ""","ООО ""ГП-МФС""",31.08.2026,39,21-40,Август 2026,V,,V,,,,,,V,,V,,V,09.04.2026
255,https://dashboard-stroi.mos.ru/dashboard/516,TT0000-99-4580-001,020-0683,"Учебный корпус на 300 мест по адресу: ул. Соколово-Мещерская, д. 2, к. 2, стр. 1 на месте сноса объекта незавершенного строительства (проектирование и завершение строительства)",в строительстве,ДГС,"АНО ""РСИ""","ООО ""МОНОТЕК СТРОЙ""",31.07.2026,66,61-80,Июль 2026,V,,V,,,,,,V,,V,,V,09.04.2026
256,https://dashboard-stroi.mos.ru/dashboard/517,HH3731-99-0001-001,020-0711,"Учебный корпус на 400 мест на месте сноса неиспользуемого здания ДОУ, р-н Хорошево-Мневники, ул. Генерала Глаголева, д. 5, к. 3 (проектирование и завершение строительства)",в строительстве,ДГС,"АНО ""РСИ""","АО ""ГК ЕКС""",29.05.2026,84,81-100,Май 2026,V,,V,,,,,,,,V,,V,09.04.2026
257,https://dashboard-stroi.mos.ru/dashboard/519,TT0000-99-3643-001,020-0776,ДОУ на 150 мест по адресу: пересечение ул. Минской с Киевским направлением Московской железной дороги в пойме р. Раменки (проектирование и завершение строительства),в строительстве,ДГС,"АНО ""РСИ""","ООО ""ГЛАВКАПСТРОЙ""",29.05.2026,57,41-60,Май 2026,V,,V,,,,,,V,,V,,V,16.03.2026
258,https://dashboard-stroi.mos.ru/dashboard/520,HH0385-04-0001-001,021-0336,ММК - Здание Апарт-отеля для участников ММК,в строительстве,ДГС,"ФОНД ""ММК""","ООО ""МОНОТЕК СТРОЙ""",31.03.2026,99,81-100,Март 2026,V,,,,,,,,,,V,,V,09.04.2026
259,https://dashboard-stroi.mos.ru/dashboard/521,TT0000-05-0043-001,021-0337,ММК - Амбулаторно-стационарный корпус МГОБ № 62 (ММЦ),в строительстве,ДГС,"ФОНД ""ММК""","ООО ""МОНОТЕК СТРОЙ""",30.03.2026,98,81-100,Март 2026,V,,,,,,,,,,V,,V,09.04.2026
260,https://dashboard-stroi.mos.ru/dashboard/525,TT0000-99-8066-001,021-0550,"Здание дошкольных групп на 225 мест на месте сноса здания, р-н Пресненский, Стрельбищенский пер., влд. 14 (проектирование и завершение строительства)",в строительстве,ДГС,"АНО ""РСИ""","АО ""ГК ЕКС""",29.05.2026,90,81-100,Май 2026,V,,V,,,,,,,,V,,V,09.04.2026
261,https://dashboard-stroi.mos.ru/dashboard/526,TT0000-99-7975-001,021-0781,"Здание образовательной организации на 525 мест (350 школьных и 175 дошкольных), р-н Соколиная Гора, пр-кт Буденного, влд. 51",в строительстве,ДГС,"АНО ""РСИ""","ООО ""АЛЬФА-ГРУПП ДЕВЕЛОПМЕНТ""",31.12.2026,29,21-40,Декабрь 2026,V,,V,,,,,,V,,V,,V,09.04.2026
262,https://dashboard-stroi.mos.ru/dashboard/527,TT0000-99-7790-001,022-0043,"Детско-взрослая поликлиника на 750 посещений в смену с детским и взрослым травмпунктами, женской консультацией и стоматологией, р-н Некрасовка",в строительстве,ДГС,"АНО ""РСИ""","ООО ""РЕФОРМ-ИНЖИНИРИНГ""",31.08.2026,84,81-100,Август 2026,V,,V,,,,,,,,V,,V,09.04.2026
263,https://dashboard-stroi.mos.ru/dashboard/528,TT0000-99-7709-001,022-0176,"Школа на 1000 мест, р-н Даниловский, ул. Восточная, влд. 4А",в строительстве,ДГС,"АНО ""РСИ""","ООО ""ИНЖИНИРИНГ ГРУПП""",29.05.2026,72,61-80,Май 2026,V,,V,,,,,,,,V,,V,09.04.2026
264,https://dashboard-stroi.mos.ru/dashboard/534,TT0000-99-8077-001,022-0520,"Здание образовательной организации на 1500 мест (общее образование 1225 мест, дошкольное образование 275 мест), р-н Измайлово, Сиреневый б-р, влд. 4",в строительстве,ДГС,"АНО ""РСИ""","ООО ""РЕФОРМ-ИНЖИНИРИНГ""",31.08.2026,61,61-80,Август 2026,V,,V,,,,,,V,,V,,V,09.04.2026
265,https://dashboard-stroi.mos.ru/dashboard/535,TT0000-99-8014-001,022-0526,"Здание образовательной организации (общее образование) на 700 мест, р-н Северное Измайлово, мкр. 41-50, ул. 11-я Парковая, з/у 45Б",в строительстве,ДГС,"АНО ""РСИ""","ООО ""РЕФОРМ-ИНЖИНИРИНГ""",31.08.2026,66,61-80,Август 2026,V,,V,,,,,,V,,V,,V,10.04.2026
266,https://dashboard-stroi.mos.ru/dashboard/536,TT0000-05-0068-001,022-0629,"Стоматологическая поликлиника, р-н Перово, Новогиреевская ул., з/у 30/1 (проектирование и завершение строительства)",в строительстве,ДГС,"АНО ""РСИ""","АО ""ГК ЕКС""",30.12.2026,39,21-40,Декабрь 2026,V,,V,,,,,,V,,V,,V,10.04.2026
267,https://dashboard-stroi.mos.ru/dashboard/539,HH0190-05-0001-001,023-0285,ММК- Операционно-реанимационный корпус МГОБ № 62,в строительстве,ДГС,"ФОНД ""ММК""","ООО ""МОНОТЕК СТРОЙ""",30.03.2026,98,81-100,Март 2026,V,,,,,,,,,,V,,V,10.04.2026
268,https://dashboard-stroi.mos.ru/dashboard/548,GJ8427-10-0002-001,023-1057,"ЖК «Легенда», жилой дом, г.о. Троицк, 42-й км Калужского шоссе, корп. 5",в строительстве,ДГС,"""МОСКОВСКИЙ ФОНД ЗАЩИТЫ ПРАВ ДОЛЬЩИКОВ""","ООО ""ФЛЭТ И КО""",30.06.2026,61,61-80,Сентябрь 2026,V,,V,,,,,,,,V,,V,10.04.2026
269,https://dashboard-stroi.mos.ru/dashboard/549,GJ8427-10-0001-001,023-1058,"ЖК «Легенда», жилой дом, г.о. Троицк, 42-й км Калужского шоссе, корп. 6",в строительстве,ДГС,"""МОСКОВСКИЙ ФОНД ЗАЩИТЫ ПРАВ ДОЛЬЩИКОВ""","ООО ""ФЛЭТ И КО""",30.09.2026,31,21-40,Сентябрь 2026,V,,V,,,,,,V,,V,,V,10.04.2026
270,https://dashboard-stroi.mos.ru/dashboard/554,TT0000-99-7971-001,023-1088,"Строительство, реконструкция и реставрация объекта (Центральный Московский ипподром) с приспособлением для современного использования, включая ПИР, находящегося по адресу: г. Москва, ул. Беговая, д. 22",в строительстве,ДГС,"ООО ""ЦМИ""","АО ""Москапстрой""",31.07.2026,58,41-60,Июль 2026,,,,,,,V,,V,,V,,V,
271,https://dashboard-stroi.mos.ru/dashboard/556,TT0000-14-0160-001,024-0266,"Лечебно-диагностический комплекс ГБУЗ «Московский клинический научно-практический центр имени А.С. Логинова Департамента здравоохранения города Москвы» (ГБУЗ МКНЦ имени А.С. Логинова ДЗМ) по адресу: ш. Энтузиастов, вл. 86 (со сносом объекта по адресу: Новогиреевская ул., д. 1, стр. 6) 
 4 ЭТАП строительство многоуровневого паркинга с офисно-складскими помещениями и биобанком",в строительстве,ДГС,"АНО ""РСИ""","ООО ""ГЛАВКАПСТРОЙ""",31.12.2026,3,0-5,Декабрь 2026,V,,,,,,,,V,,V,,V,10.04.2026
272,https://dashboard-stroi.mos.ru/dashboard/557,IH1909-99-0001-001,012-3502,"Пожарное депо на 4 машино-места, р-н Богородское, 6-й пр-д Подбельского, влд. 8-10 (завершение строительства)",в строительстве,ДГС,"АНО ""РСИО""","ООО ""СКР""",31.12.2026,38,21-40,Декабрь 2026,V,,V,,,,,,,,V,,V,10.04.2026
273,https://dashboard-stroi.mos.ru/dashboard/559,TT0000-05-0070-001,022-0592,"Подстанция скорой помощи на 6 машино-мест с центральным складом, р-н Царицыно, Пролетарский пр-кт, з/у 24/2/1",в строительстве,ДГС,"АНО ""РСИ""","ООО ""АРТСТРОЙТЕХНОЛОГИЯ""",31.12.2026,29,21-40,Декабрь 2026,V,,V,,,,,,,,V,,V,10.04.2026
274,https://dashboard-stroi.mos.ru/dashboard/585,TT0000-99-5896-001,019-0432,"Реконструкция с устройством лифтов зданий ГБУ города Москвы ""Комплексный реабилитационно-образовательный центр"" по адресу: ул. 16-я Парковая, д.4 (строительно-монтажные работы)",в строительстве,ДГС,"АНО ""РСИО""","ООО ""Монарт Строй""",31.03.2026,100,,Март 2026,V,,,,,,,,,,V,,V,13.03.2026
275,https://dashboard-stroi.mos.ru/dashboard/590,TT0000-08-0266-001,023-0187,"ДОУ на 250 мест на территории Рождествено, р-н Митино",в строительстве,ДГС,"АНО ""РСИ""","ООО ""ГЛАВКАПСТРОЙ""",31.07.2026,43,41-60,Июль 2026,V,,V,,,,,,V,,V,,V,16.03.2026
276,https://dashboard-stroi.mos.ru/dashboard/591,HH4966-08-0001-001,024-0923,"Школа на 550 мест, вн.тер.г. Раменки, ул. Минская, з/у 1/15",в строительстве,ДГС,"АНО ""РСИ""","ООО ""ГЛАВКАПСТРОЙ""",31.08.2026,36,21-40,Август 2026,V,,V,,,,,,V,,V,,V,17.03.2026
277,https://dashboard-stroi.mos.ru/dashboard/592,HH9784-08-0001-001,024-0922,"Дошкольное здание на 350 мест, вн.тер.г. Даниловское, пр-кт Лихачёва, з/у 10/1",в строительстве,ДГС,"АНО ""РСИ""","ООО ""ГК СУ-555""",31.08.2026,18,6-20,Декабрь 2026,V,,,,,,,,V,,V,,V,13.03.2026
278,https://dashboard-stroi.mos.ru/dashboard/601,HH3610-11-0001-001,024-0330,"Инфекционный лечебно-диагностический комплекс на территории ГБУЗ ""ИКБ №1 ДЗМ"" по адресу: Волоколамское шоссе вл.63 (со сносом объектов по адресам: Волоколамское ш. д.63 стр. 1,2,3,4,5,6,7,8,10,11,12,13) (5 этап строительства - склад)",в строительстве,ДГС,"АНО ""РСИ""","ООО ""ГЛАВКАПСТРОЙ""",31.12.2026,6,6-20,Декабрь 2026,V,,,,,,,,V,,V,,V,17.03.2026
279,https://dashboard-stroi.mos.ru/dashboard/631,TT0000-15-0461-001,024-0668,"Строительство магистральной улицы районного значения ""Калужское ш. - д. Бачурино - а/д ""Солнцево – Бутово - Видное"" Этап 1.1, 1.3",в строительстве,ДСТИИ,"ГКУ ""УДМС""","ООО ""МАГИСТРАЛЬ""",30.12.2026,84,81-100,Декабрь 2026,V,,V,,,,,,,,V,,V,13.03.2026
280,https://dashboard-stroi.mos.ru/dashboard/638,TT0000-99-7906-001,021-0710,"Взрослая поликлиника на 750 посещений в смену вблизи Октябрьского пр-кта д. 5, г.о.Троицк",в строительстве,ДГС,"ГКУ ""РМР""","ООО ""ГК СУ-555""",30.09.2026,92,81-100,Сентябрь 2026,V,,V,,,,,,,,V,,V,18.03.2026
